DeviceID,BayID,FromDay1,StartTime1,ToDay1,EndTime1,Exemption1,Description1,EffectiveOnPH1,TypeDesc1,Duration1,DisabilityExt1,FromDay2,StartTime2,ToDay2,EndTime2,Exemption2,Description2,TypeDesc2,Duration2,DisabilityExt2,EffectiveOnPH2,FromDay3,StartTime3,ToDay3,EndTime3,Exemption3,Description3,TypeDesc3,Duration3,DisabilityExt3,EffectiveOnPH3,FromDay4,StartTime4,ToDay4,EndTime4,Exemption4,Description4,TypeDesc4,Duration4,DisabilityExt4,EffectiveOnPH4,FromDay5,StartTime5,ToDay5,EndTime5,Exemption5,Description5,TypeDesc5,Duration5,DisabilityExt5,EffectiveOnPH5,FromDay6,StartTime6,ToDay6,EndTime6,Exemption6,Description6,TypeDesc6,Duration6,DisabilityExt6,EffectiveOnPH6
20181,3264,1,7:30:00,5,18:30:00,,1/4P M-F 7:30-18:30,0,1/4P,15,30,6,7:30:00,6,12:30:00,,1/4P SAT 7:30-12:30,1/4P,15,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20182,3265,1,7:30:00,5,18:30:00,,1/4P M-F 7:30-18:30,0,1/4P,15,30,6,7:30:00,6,12:30:00,,1/4P SAT 7:30-12:30,1/4P,15,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20183,3267,1,7:30:00,5,18:30:00,,4P TKT A M-F 7:30-18:30,0,4P Ticket A,240,480,6,7:30:00,6,12:30:00,,4P TKT A SAT 7:30-12:30,4P Ticket A,240,480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20184,3268,1,7:30:00,5,18:30:00,,4P TKT A M-F 7:30-18:30,0,4P Ticket A,240,480,6,7:30:00,6,12:30:00,,4P TKT A SAT 7:30-12:30,4P Ticket A,240,480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20185,3269,1,7:30:00,5,18:30:00,,4P TKT A M-F 7:30-18:30,0,4P Ticket A,240,480,6,7:30:00,6,12:30:00,,4P TKT A SAT 7:30-12:30,4P Ticket A,240,480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20186,3270,1,7:30:00,5,18:30:00,,4P TKT A M-F 7:30-18:30,0,4P Ticket A,240,480,6,7:30:00,6,12:30:00,,4P TKT A SAT 7:30-12:30,4P Ticket A,240,480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20187,3271,1,7:30:00,5,18:30:00,,4P TKT A M-F 7:30-18:30,0,4P Ticket A,240,480,6,7:30:00,6,12:30:00,,4P TKT A SAT 7:30-12:30,4P Ticket A,240,480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20188,3272,1,7:30:00,5,18:30:00,,4P TKT A M-F 7:30-18:30,0,4P Ticket A,240,480,6,7:30:00,6,12:30:00,,4P TKT A SAT 7:30-12:30,4P Ticket A,240,480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20189,3273,1,7:30:00,5,18:30:00,,4P TKT A M-F 7:30-18:30,0,4P Ticket A,240,480,6,7:30:00,6,12:30:00,,4P TKT A SAT 7:30-12:30,4P Ticket A,240,480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190,3274,1,7:30:00,5,18:30:00,,4P TKT A M-F 7:30-18:30,0,4P Ticket A,240,480,6,7:30:00,6,12:30:00,,4P TKT A SAT 7:30-12:30,4P Ticket A,240,480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20191,3275,1,7:30:00,5,18:30:00,,4P TKT A M-F 7:30-18:30,0,4P Ticket A,240,480,6,7:30:00,6,12:30:00,,4P TKT A SAT 7:30-12:30,4P Ticket A,240,480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20192,3276,1,7:30:00,5,18:30:00,,4P TKT A M-F 7:30-18:30,0,4P Ticket A,240,480,6,7:30:00,6,12:30:00,,4P TKT A SAT 7:30-12:30,4P Ticket A,240,480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20193,3277,1,7:30:00,5,18:30:00,,4P TKT A M-F 7:30-18:30,0,4P Ticket A,240,480,6,7:30:00,6,12:30:00,,4P TKT A SAT 7:30-12:30,4P Ticket A,240,480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20194,3278,1,7:30:00,5,18:30:00,,4P TKT A M-F 7:30-18:30,0,4P Ticket A,240,480,6,7:30:00,6,12:30:00,,4P TKT A SAT 7:30-12:30,4P Ticket A,240,480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20195,3279,1,7:30:00,5,18:30:00,,4P TKT A M-F 7:30-18:30,0,4P Ticket A,240,480,6,7:30:00,6,12:30:00,,4P TKT A SAT 7:30-12:30,4P Ticket A,240,480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20196,3280,1,7:30:00,5,18:30:00,,4P TKT A M-F 7:30-18:30,0,4P Ticket A,240,480,6,7:30:00,6,12:30:00,,4P TKT A SAT 7:30-12:30,4P Ticket A,240,480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20197,3281,1,7:30:00,5,18:30:00,,4P TKT A M-F 7:30-18:30,0,4P Ticket A,240,480,6,7:30:00,6,12:30:00,,4P TKT A SAT 7:30-12:30,4P Ticket A,240,480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20198,3282,1,7:30:00,5,18:30:00,,4P TKT A M-F 7:30-18:30,0,4P Ticket A,240,480,6,7:30:00,6,12:30:00,,4P TKT A SAT 7:30-12:30,4P Ticket A,240,480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20199,3283,1,7:30:00,5,18:30:00,,4P TKT A M-F 7:30-18:30,0,4P Ticket A,240,480,6,7:30:00,6,12:30:00,,4P TKT A SAT 7:30-12:30,4P Ticket A,240,480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200,3284,1,0:00:00,0,23:59:59,Disabled Logo,2P DIS M-SUN 0:00-23:59,0,2P Disabled Only,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20201,3285,1,0:00:00,0,23:59:59,Disabled Logo,2P DIS M-SUN 0:00-23:59,0,2P Disabled Only,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19605,3304,1,7:30:00,6,19:30:00,,1P MTR M-SAT 7:30-19:30,0,1P Meter,60,120,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19607,3306,1,7:30:00,6,19:30:00,,1P MTR M-SAT 7:30-19:30,0,1P Meter,60,120,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19609,3308,1,7:30:00,6,19:30:00,,1P MTR M-SAT 7:30-19:30,0,1P Meter,60,120,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19611,3310,1,7:30:00,6,19:30:00,,1P MTR M-SAT 7:30-19:30,0,1P Meter,60,120,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19613,3312,1,7:30:00,6,19:30:00,,1P MTR M-SAT 7:30-19:30,0,1P Meter,60,120,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19614,3314,1,7:30:00,6,19:30:00,,1P MTR M-SAT 7:30-19:30,0,1P Meter,60,120,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15171,3315,1,7:30:00,6,19:30:00,,1P MTR M-SAT 7:30-19:30,0,1P Meter,60,120,0,7:30:00,0,18:30:00,,4P SUN 7:30-18:30,4P,240,480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19615,3316,1,7:30:00,6,19:30:00,,1P MTR M-SAT 7:30-19:30,0,1P Meter,60,120,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10821,3317,1,7:30:00,6,19:30:00,,1P MTR M-SAT 7:30-19:30,0,1P Meter,60,120,0,7:30:00,0,18:30:00,,4P SUN 7:30-18:30,4P,240,480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19616,3318,1,7:30:00,6,19:30:00,,1/2P TKT A M-SAT 7:30-19:30,0,1/2P Ticket A,30,60,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19617,3320,1,7:30:00,6,19:30:00,,1/2P TKT A M-SAT 7:30-19:30,0,1/2P Ticket A,30,60,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19618,3321,1,7:30:00,6,19:30:00,,1P MTR M-SAT 7:30-19:30,0,1P Meter,60,120,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19619,3322,1,7:30:00,6,19:30:00,,1/2P TKT A M-SAT 7:30-19:30,0,1/2P Ticket A,30,60,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19620,3323,1,7:30:00,6,19:30:00,,1P MTR M-SAT 7:30-19:30,0,1P Meter,60,120,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19623,3326,1,7:30:00,6,19:30:00,,1/2P TKT A M-SAT 7:30-19:30,0,1/2P Ticket A,30,60,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19624,3328,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19625,3330,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23086,3331,1,7:30:00,6,19:30:00,,1P M-SAT 7:30-19:30,0,1P,60,120,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19626,3332,1,7:30:00,6,20:30:00,,2P TKT A M-SAT 7:30-20:30,0,2P Ticket A,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19627,3334,1,7:30:00,6,20:30:00,,2P TKT A M-SAT 7:30-20:30,0,2P Ticket A,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19628,3335,1,7:30:00,6,19:30:00,,LZ 15M M-SAT 7:30-19:30,0,Loading Zone 15M,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19629,3336,1,7:30:00,6,20:30:00,,2P TKT A M-SAT 7:30-20:30,0,2P Ticket A,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19630,3338,1,7:30:00,6,20:30:00,,2P TKT A M-SAT 7:30-20:30,0,2P Ticket A,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19631,3340,1,7:30:00,6,20:30:00,,2P TKT A M-SAT 7:30-20:30,0,2P Ticket A,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19632,3342,1,7:30:00,6,20:30:00,,2P TKT A M-SAT 7:30-20:30,0,2P Ticket A,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19633,3343,1,19:30:00,6,20:30:00,,2P MTR M-SAT 19:30-20:30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19634,3344,1,7:30:00,6,20:30:00,,2P TKT A M-SAT 7:30-20:30,0,2P Ticket A,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19635,3345,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19636,3346,1,7:30:00,6,20:30:00,,2P TKT A M-SAT 7:30-20:30,0,2P Ticket A,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19637,3347,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20257,3348,1,7:30:00,5,18:30:00,Residents Permit Accepted,1/2P RPA M-F 7:30-18:30,0,1/2P,30,60,6,7:30:00,6,12:30:00,Residents Permit Accepted,1/2P RPA SAT 7:30-12:30,1/2P,30,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19638,3349,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20258,3350,1,7:30:00,5,18:30:00,Residents Permit Accepted,1/2P RPA M-F 7:30-18:30,0,1/2P,30,60,6,7:30:00,6,12:30:00,Residents Permit Accepted,1/2P RPA SAT 7:30-12:30,1/2P,30,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19639,3351,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19640,3352,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19641,3353,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,0,4:00:00,0,5:00:00,,Temp Sign Plate Sun-Sun 4:00-5:00,1/2P,30,60,0,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19642,3354,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,0,4:00:00,0,5:00:00,,Temp Sign Plate Sun-Sun 4:00-5:00,1/2P,30,60,0,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19643,3355,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,0,4:00:00,0,5:00:00,,Temp Sign Plate Sun-Sun 4:00-5:00,1/2P,30,60,0,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20259,3356,1,7:30:00,5,18:30:00,Residents Permit Accepted,2P RPA M-F 7:30-18:30,0,2P,120,240,6,7:30:00,6,12:30:00,Residents Permit Accepted,2P RPA SAT 7:30-12:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260,3359,1,7:30:00,5,18:30:00,Residents Permit Accepted,1/2P RPA M-F 7:30-18:30,0,1/2P,30,60,6,7:30:00,6,12:30:00,Residents Permit Accepted,1/2P RPA SAT 7:30-12:30,1/2P,30,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20261,3360,1,7:30:00,5,18:30:00,Residents Permit Accepted,1/2P RPA M-F 7:30-18:30,0,1/2P,30,60,6,7:30:00,6,12:30:00,Residents Permit Accepted,1/2P RPA SAT 7:30-12:30,1/2P,30,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20578,3364,1,0:00:00,0,23:59:00,,1/4P M-SUN 0:00-23:59,0,1/4P,15,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20579,3365,1,7:30:00,5,18:30:00,Residents Permit Accepted,2P RPA M-F 7:30-18:30,0,2P,120,240,6,7:30:00,6,12:30:00,Residents Permit Accepted,2P RPA SAT 7:30-12:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20580,3366,1,7:30:00,5,18:30:00,Residents Permit Accepted,2P RPA M-F 7:30-18:30,0,2P,120,240,6,7:30:00,6,12:30:00,Residents Permit Accepted,2P RPA SAT 7:30-12:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20581,3367,1,7:30:00,5,18:30:00,Residents Permit Accepted,2P RPA M-F 7:30-18:30,0,2P,120,240,6,7:30:00,6,12:30:00,Residents Permit Accepted,2P RPA SAT 7:30-12:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20582,3368,1,7:30:00,5,18:30:00,Residents Permit Accepted,2P RPA M-F 7:30-18:30,0,2P,120,240,6,7:30:00,6,12:30:00,Residents Permit Accepted,2P RPA SAT 7:30-12:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20583,3369,1,7:30:00,5,18:30:00,Residents Permit Accepted,2P RPA M-F 7:30-18:30,0,2P,120,240,6,7:30:00,6,12:30:00,Residents Permit Accepted,2P RPA SAT 7:30-12:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20379,3370,1,7:30:00,5,18:30:00,Residents Permit Accepted,4P RPA M-F 7:30-18:30,0,4P,240,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20380,3371,1,7:30:00,5,18:30:00,Residents Permit Accepted,4P RPA M-F 7:30-18:30,0,4P,240,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20381,3372,1,7:30:00,5,18:30:00,Residents Permit Accepted,4P RPA M-F 7:30-18:30,0,4P,240,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13674,3373,1,7:30:00,5,18:30:00,,1/4P M-F 7:30-18:30,0,1/4P,15,30,6,7:30:00,6,12:30:00,,1/4P SAT 7:30-12:30,1/4P,15,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20382,3374,1,7:30:00,5,18:30:00,Residents Permit Accepted,4P RPA M-F 7:30-18:30,0,4P,240,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20384,3375,1,7:30:00,5,18:30:00,Residents Permit Accepted,4P RPA M-F 7:30-18:30,0,4P,240,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20385,3376,1,7:30:00,5,18:30:00,Residents Permit Accepted,4P RPA M-F 7:30-18:30,0,4P,240,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20386,3377,1,7:30:00,5,18:30:00,Residents Permit Accepted,4P RPA M-F 7:30-18:30,0,4P,240,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20387,3378,1,7:30:00,5,18:30:00,Residents Permit Accepted,4P RPA M-F 7:30-18:30,0,4P,240,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20388,3379,1,7:30:00,5,18:30:00,Residents Permit Accepted,4P RPA M-F 7:30-18:30,0,4P,240,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20389,3380,1,7:30:00,5,18:30:00,Residents Permit Accepted,4P RPA M-F 7:30-18:30,0,4P,240,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20390,3381,1,7:30:00,5,18:30:00,Residents Permit Accepted,4P RPA M-F 7:30-18:30,0,4P,240,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20391,3382,1,7:30:00,5,18:30:00,Residents Permit Accepted,4P RPA M-F 7:30-18:30,0,4P,240,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20392,3383,1,7:30:00,5,18:30:00,Residents Permit Accepted,4P RPA M-F 7:30-18:30,0,4P,240,480,6,7:30:00,6,12:30:00,Residents Permit Accepted,4P RPA SAT 7:30-12:30,4P,240,480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20393,3384,1,7:30:00,5,18:30:00,Residents Permit Accepted,4P RPA M-F 7:30-18:30,0,4P,240,480,6,7:30:00,6,12:30:00,Residents Permit Accepted,4P RPA SAT 7:30-12:30,4P,240,480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20394,3385,1,7:30:00,5,18:30:00,Residents Permit Accepted,4P RPA M-F 7:30-18:30,0,4P,240,480,6,7:30:00,6,12:30:00,Residents Permit Accepted,4P RPA SAT 7:30-12:30,4P,240,480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20395,3386,1,7:30:00,5,18:30:00,Residents Permit Accepted,4P RPA M-F 7:30-18:30,0,4P,240,480,6,7:30:00,6,12:30:00,Residents Permit Accepted,4P RPA SAT 7:30-12:30,4P,240,480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20396,3387,1,7:30:00,5,18:30:00,Residents Permit Accepted,4P RPA M-F 7:30-18:30,0,4P,240,480,6,7:30:00,6,12:30:00,Residents Permit Accepted,4P RPA SAT 7:30-12:30,4P,240,480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20397,3388,1,7:30:00,5,18:30:00,Residents Permit Accepted,4P RPA M-F 7:30-18:30,0,4P,240,480,6,7:30:00,6,12:30:00,Residents Permit Accepted,4P RPA SAT 7:30-12:30,4P,240,480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20398,3389,1,7:30:00,5,18:30:00,Residents Permit Accepted,4P RPA M-F 7:30-18:30,0,4P,240,480,6,7:30:00,6,12:30:00,Residents Permit Accepted,4P RPA SAT 7:30-12:30,4P,240,480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20399,3390,1,7:30:00,5,18:30:00,Residents Permit Accepted,4P RPA M-F 7:30-18:30,0,4P,240,480,6,7:30:00,6,12:30:00,Residents Permit Accepted,4P RPA SAT 7:30-12:30,4P,240,480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20400,3391,1,7:30:00,5,18:30:00,Residents Permit Accepted,4P RPA M-F 7:30-18:30,0,4P,240,480,6,7:30:00,6,12:30:00,Residents Permit Accepted,4P RPA SAT 7:30-12:30,4P,240,480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20401,3392,1,7:30:00,5,18:30:00,Residents Permit Accepted,4P RPA M-F 7:30-18:30,0,4P,240,480,6,7:30:00,6,12:30:00,Residents Permit Accepted,4P RPA SAT 7:30-12:30,4P,240,480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20402,3393,1,7:30:00,5,18:30:00,Residents Permit Accepted,4P RPA M-F 7:30-18:30,0,4P,240,480,6,7:30:00,6,12:30:00,Residents Permit Accepted,4P RPA SAT 7:30-12:30,4P,240,480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20403,3394,1,7:30:00,5,18:30:00,Residents Permit Accepted,4P RPA M-F 7:30-18:30,0,4P,240,480,6,7:30:00,6,12:30:00,Residents Permit Accepted,4P RPA SAT 7:30-12:30,4P,240,480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20404,3395,1,7:30:00,5,18:30:00,Residents Permit Accepted,4P RPA M-F 7:30-18:30,0,4P,240,480,6,7:30:00,6,12:30:00,Residents Permit Accepted,4P RPA SAT 7:30-12:30,4P,240,480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20405,3396,1,7:30:00,5,18:30:00,Residents Permit Accepted,4P RPA M-F 7:30-18:30,0,4P,240,480,6,7:30:00,6,12:30:00,Residents Permit Accepted,4P RPA SAT 7:30-12:30,4P,240,480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20406,3397,1,7:30:00,5,18:30:00,Residents Permit Accepted,4P RPA M-F 7:30-18:30,0,4P,240,480,6,7:30:00,6,12:30:00,Residents Permit Accepted,4P RPA SAT 7:30-12:30,4P,240,480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20407,3398,1,7:30:00,5,18:30:00,Residents Permit Accepted,4P RPA M-F 7:30-18:30,0,4P,240,480,6,7:30:00,6,12:30:00,Residents Permit Accepted,4P RPA SAT 7:30-12:30,4P,240,480,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
