bay_id,st_marker_id,status,location,lat,lon
4299,C6934,Unoccupied,"(-37.809350990711764, 144.9559961537129)",-37.809350990711764,144.9559961537129
920,C696,Unoccupied,"(-37.81419411931131, 144.96873793296467)",-37.81419411931131,144.96873793296467
4304,C6944,Unoccupied,"(-37.809315204798381, 144.95606623186836)",-37.809315204798381,144.95606623186836
4297,C6930,Unoccupied,"(-37.809372305063469, 144.95599230220782)",-37.809372305063469,144.95599230220782
4284,C6904,Present,"(-37.809225058582896, 144.95581616996861)",-37.809225058582896,144.95581616996861
4301,C6938,Unoccupied,"(-37.809330270096325, 144.95600001926937)",-37.809330270096325,144.95600001926937
4312,C6960,Unoccupied,"(-37.809235190041178, 144.95608091232265)",-37.809235190041178,144.95608091232265
4313,C6962,Unoccupied,"(-37.809207691209849, 144.95602255531281)",-37.809207691209849,144.95602255531281
4314,C6964,Unoccupied,"(-37.809213289161349, 144.95608486828178)",-37.809213289161349,144.95608486828178
4315,C6966,Unoccupied,"(-37.809392002989753, 144.95619206232729)",-37.809392002989753,144.95619206232729
4316,C6970,Unoccupied,"(-37.809371661743285, 144.95619600121375)",-37.809371661743285,144.95619600121375
4319,C6976,Unoccupied,"(-37.809336130975176, 144.95626589693285)",-37.809336130975176,144.95626589693285
4320,C6978,Unoccupied,"(-37.809331444399675, 144.95620353896311)",-37.809331444399675,144.95620353896311
4323,C6984,Present,"(-37.809296772531127, 144.9562728880633)",-37.809296772531127,144.9562728880633
4324,C6986,Unoccupied,"(-37.809291935614191, 144.95621118531693)",-37.809291935614191,144.95621118531693
4325,C6988,Unoccupied,"(-37.80927683391343, 144.95627639567826)",-37.80927683391343,144.95627639567826
4326,C6990,Present,"(-37.809272116408351, 144.95621497884622)",-37.809272116408351,144.95621497884622
4327,C6992,Present,"(-37.809255695905136, 144.9562800890904)",-37.809255695905136,144.9562800890904
4328,C6994,Unoccupied,"(-37.809251137661562, 144.95621896598919)",-37.809251137661562,144.95621896598919
4329,C6996,Unoccupied,"(-37.809234010653554, 144.95628391028399)",-37.809234010653554,144.95628391028399
4332,C7002,Unoccupied,"(-37.80930996293084, 144.95640267925893)",-37.80930996293084,144.95640267925893
4333,C7004,Present,"(-37.809288461139431, 144.95640630553191)",-37.809288461139431,144.95640630553191
4334,C7006,Unoccupied,"(-37.809266181299968, 144.9564099364369)",-37.809266181299968,144.9564099364369
4335,C7008,Present,"(-37.809244306457622, 144.95641336062138)",-37.809244306457622,144.95641336062138
4336,C7026,Unoccupied,"(-37.80741395336203, 144.95872640011774)",-37.80741395336203,144.95872640011774
4337,C7028,Unoccupied,"(-37.807423854164995, 144.95869232538274)",-37.807423854164995,144.95869232538274
4338,C7030,Present,"(-37.80743394541868, 144.95865759285368)",-37.80743394541868,144.95865759285368
4339,C7032,Unoccupied,"(-37.807443977572859, 144.95862306469024)",-37.807443977572859,144.95862306469024
4340,C7034,Unoccupied,"(-37.807454448560783, 144.95858702739133)",-37.807454448560783,144.95858702739133
4341,C7036,Unoccupied,"(-37.807465058151855, 144.95855051261958)",-37.807465058151855,144.95855051261958
4342,C7038,Unoccupied,"(-37.807475719586698, 144.95851381808239)",-37.807475719586698,144.95851381808239
4343,C7040,Unoccupied,"(-37.807486504335088, 144.95847669987637)",-37.807486504335088,144.95847669987637
4344,C7042,Unoccupied,"(-37.807497391950392, 144.95843922614785)",-37.807497391950392,144.95843922614785
4345,C7044,Present,"(-37.807518564633348, 144.95836635340294)",-37.807518564633348,144.95836635340294
4346,C7046,Unoccupied,"(-37.807528609310175, 144.95833182481675)",-37.807528609310175,144.95833182481675
4347,C7048,Unoccupied,"(-37.807540537693143, 144.95829091825448)",-37.807540537693143,144.95829091825448
4317,C6972,Unoccupied,"(-37.809356342797855, 144.95626247620703)",-37.809356342797855,144.95626247620703
4330,C6998,Unoccupied,"(-37.809229686775289, 144.95622308132204)",-37.809229686775289,144.95622308132204
4348,C7112,Present,"(-37.8079897149833, 144.95423345692586)",-37.8079897149833,144.95423345692586
4349,C7114,Present,"(-37.80802812515082, 144.95409821879917)",-37.80802812515082,144.95409821879917
4350,C7116,Present,"(-37.80804514638703, 144.95403959462425)",-37.80804514638703,144.95403959462425
4354,C7136,Present,"(-37.808430498882366, 144.95270026278192)",-37.808430498882366,144.95270026278192
4356,C7142,Present,"(-37.808467477224227, 144.95257156713268)",-37.808467477224227,144.95257156713268
4357,C7148,Present,"(-37.807081494232108, 144.95391816190798)",-37.807081494232108,144.95391816190798
4358,C7150,Unoccupied,"(-37.807094846103382, 144.95389198554545)",-37.807094846103382,144.95389198554545
4360,C7154,Unoccupied,"(-37.807121052687563, 144.95383826788435)",-37.807121052687563,144.95383826788435
4361,C7156,Unoccupied,"(-37.8071342800352, 144.95381133222287)",-37.8071342800352,144.95381133222287
4362,C7158,Unoccupied,"(-37.80714729071601, 144.95378381128387)",-37.80714729071601,144.95378381128387
4363,C7160,Present,"(-37.807160553938516, 144.95375630301817)",-37.807160553938516,144.95375630301817
